index,time_s,temp_C,hum_pct,weight_g,flow_Lmin,lux,soil_pct,pwm3,pwm6
2723,2723.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2724,2724.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2725,2725.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2726,2726.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2727,2727.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2728,2728.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2729,2729.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2730,2730.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2731,2731.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2732,2732.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2733,2733.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2734,2734.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2735,2735.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2736,2736.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2737,2737.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2738,2738.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2739,2739.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2740,2740.2,28.1,73.0,272.3,0.000,612.0,-999.0,0,0
2741,2741.2,28.1,73.0,272.3,0.000,612.0,-999.0,0,0
2742,2742.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2743,2743.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2744,2744.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2745,2745.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2746,2746.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2747,2747.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2748,2748.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2749,2749.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2750,2750.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2751,2751.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2752,2752.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2753,2753.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2754,2754.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2755,2755.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2756,2756.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2757,2757.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2758,2758.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2759,2759.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2760,2760.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2761,2761.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2762,2762.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2763,2763.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2764,2764.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2765,2765.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2766,2766.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2767,2767.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2768,2768.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2769,2769.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2770,2770.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2771,2771.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2772,2772.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2773,2773.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2774,2774.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2775,2775.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2776,2776.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2777,2777.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2778,2778.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2779,2779.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2780,2780.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2781,2781.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2782,2782.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2783,2783.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2784,2784.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2785,2785.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2786,2786.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2787,2787.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2788,2788.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2789,2789.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2790,2790.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2791,2791.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2792,2792.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2793,2793.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2794,2794.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2795,2795.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2796,2796.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2797,2797.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2798,2798.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2799,2799.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2800,2800.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2801,2801.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2802,2802.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2803,2803.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2804,2804.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2805,2805.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2806,2806.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2807,2807.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2808,2808.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2809,2809.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2810,2810.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2811,2811.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2812,2812.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2813,2813.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2814,2814.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2815,2815.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2816,2816.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2817,2817.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2818,2818.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2819,2819.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2820,2820.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2821,2821.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2822,2822.2,28.1,73.0,272.3,0.000,612.0,-999.0,0,0
2823,2823.2,28.1,73.0,272.3,0.000,612.0,-999.0,0,0
2824,2824.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2825,2825.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2826,2826.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2827,2827.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2828,2828.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2829,2829.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2830,2830.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2831,2831.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2832,2832.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2833,2833.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2834,2834.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2835,2835.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2836,2836.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2837,2837.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2838,2838.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2839,2839.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2840,2840.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2841,2841.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2842,2842.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2843,2843.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2844,2844.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2845,2845.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2846,2846.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2847,2847.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2848,2848.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2849,2849.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2850,2850.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2851,2851.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2852,2852.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2853,2853.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2854,2854.2,28.1,73.0,272.0,0.000,612.0,-999.0,0,0
2855,2855.2,28.1,73.0,272.0,0.000,612.0,-999.0,0,0
2856,2856.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2857,2857.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2858,2858.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2859,2859.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2860,2860.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2861,2861.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2862,2862.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2863,2863.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2864,2864.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2865,2865.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2866,2866.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2867,2867.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2868,2868.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2869,2869.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2870,2870.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2871,2871.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2872,2872.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2873,2873.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2874,2874.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2875,2875.2,28.1,73.0,272.2,0.000,612.0,-999.0,0,0
2876,2876.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2877,2877.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2878,2878.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2879,2879.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2880,2880.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2881,2881.2,28.1,73.0,272.1,0.000,612.0,-999.0,0,0
2882,2882.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2883,2883.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2884,2884.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2885,2885.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2886,2886.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2887,2887.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2888,2888.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2889,2889.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2890,2890.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2891,2891.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2892,2892.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2893,2893.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2894,2894.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2895,2895.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2896,2896.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2897,2897.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2898,2898.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2899,2899.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2900,2900.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2901,2901.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2902,2902.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2903,2903.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2904,2904.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2905,2905.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2906,2906.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2907,2907.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2908,2908.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2909,2909.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2910,2910.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2911,2911.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2912,2912.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2913,2913.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2914,2914.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2915,2915.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2916,2916.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2917,2917.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2918,2918.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2919,2919.2,28.1,73.0,272.2,0.000,613.0,-999.0,0,0
2920,2920.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2921,2921.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2922,2922.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2923,2923.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2924,2924.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2925,2925.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2926,2926.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2927,2927.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2928,2928.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2929,2929.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2930,2930.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2931,2931.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2932,2932.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2933,2933.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2934,2934.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2935,2935.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2936,2936.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2937,2937.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2938,2938.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2939,2939.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2940,2940.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2941,2941.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2942,2942.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2943,2943.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2944,2944.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2945,2945.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
2946,2946.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2947,2947.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2948,2948.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
2949,2949.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2950,2950.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2951,2951.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2952,2952.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2953,2953.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2954,2954.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2955,2955.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2956,2956.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2957,2957.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2958,2958.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2959,2959.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2960,2960.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2961,2961.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2962,2962.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2963,2963.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2964,2964.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2965,2965.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2966,2966.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2967,2967.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2968,2968.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2969,2969.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2970,2970.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2971,2971.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2972,2972.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2973,2973.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2974,2974.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2975,2975.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2976,2976.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2977,2977.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2978,2978.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2979,2979.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2980,2980.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2981,2981.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2982,2982.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2983,2983.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2984,2984.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2985,2985.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2986,2986.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
2987,2987.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2988,2988.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2989,2989.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2990,2990.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
2991,2991.2,28.1,73.0,272.0,0.000,615.0,-999.0,0,0
2992,2992.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2993,2993.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2994,2994.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
2995,2995.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2996,2996.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
2997,2997.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
2998,2998.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
2999,2999.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3000,3000.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3001,3001.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3002,3002.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3003,3003.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3004,3004.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3005,3005.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3006,3006.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3007,3007.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3008,3008.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3009,3009.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3010,3010.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3011,3011.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3012,3012.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3013,3013.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3014,3014.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3015,3015.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3016,3016.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3017,3017.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3018,3018.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3019,3019.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3020,3020.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3021,3021.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3022,3022.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3023,3023.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3024,3024.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3025,3025.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3026,3026.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3027,3027.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3028,3028.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3029,3029.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3030,3030.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3031,3031.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3032,3032.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3033,3033.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3034,3034.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3035,3035.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3036,3036.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3037,3037.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3038,3038.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3039,3039.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3040,3040.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3041,3041.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3042,3042.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3043,3043.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3044,3044.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3045,3045.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3046,3046.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3047,3047.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3048,3048.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3049,3049.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3050,3050.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3051,3051.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3052,3052.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3053,3053.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3054,3054.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3055,3055.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3056,3056.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3057,3057.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3058,3058.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3059,3059.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3060,3060.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3061,3061.2,28.1,73.0,272.0,0.000,615.0,-999.0,0,0
3062,3062.2,28.1,73.0,272.1,0.000,615.0,-999.0,0,0
3063,3063.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3064,3064.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3065,3065.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3066,3066.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3067,3067.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3068,3068.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3069,3069.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3070,3070.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3071,3071.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3072,3072.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3073,3073.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3074,3074.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3075,3075.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3076,3076.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3077,3077.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3078,3078.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3079,3079.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3080,3080.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3081,3081.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3082,3082.2,28.1,73.0,272.0,0.000,613.0,-999.0,0,0
3083,3083.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3084,3084.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3085,3085.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3086,3086.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3087,3087.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3088,3088.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
3089,3089.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3090,3090.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3091,3091.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3092,3092.2,28.1,73.0,272.1,0.000,613.0,-999.0,0,0
3093,3093.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3094,3094.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3095,3095.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3096,3096.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3097,3097.2,28.1,73.0,272.0,0.000,614.0,-999.0,0,0
3098,3098.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
3099,3099.2,28.1,73.0,272.1,0.000,614.0,-999.0,0,0
